cms,ijzq-5wy8.csv,modes_used_june_bus,0.1,2194,0,0,57275,1.0,1.0,1.0,1.0,699.2806367874146,0.3,nyc
cms_sampling,ijzq-5wy8.csv,modes_used_june_bus,0.1,2185,80,9,57195,0.9985034219509324,0.9646799116997793,0.995897903372835,0.9800403677954699,346.8372166156769,0.3,nyc
cms_earlystopping,ijzq-5wy8.csv,modes_used_june_bus,0.1,2194,0,0,57275,1.0,1.0,1.0,1.0,85.3967056274414,0.3,nyc
cms_minhash,ijzq-5wy8.csv,modes_used_june_bus,0.1,2153,1,41,57274,0.9992937496847096,0.999535747446611,0.9813126709206929,0.9903403863845447,1.0667245388031006,0.3,nyc
cms_minhash_lsh,ijzq-5wy8.csv,modes_used_june_bus,0.1,2153,1,41,57274,0.9992937496847096,0.999535747446611,0.9813126709206929,0.9903403863845447,0.09217667579650879,0.3,nyc
cms,kg6x-kv5b.csv,10 REMOVALS,medium,1172,0,0,58297,1.0,1.0,1.0,1.0,718.732540845871,0.3,nyc
cms_sampling,kg6x-kv5b.csv,10 REMOVALS,medium,1171,0,1,58297,0.9999831845163026,1.0,0.9991467576791809,0.9995731967562954,356.7390823364258,0.3,nyc
cms_earlystopping,kg6x-kv5b.csv,10 REMOVALS,medium,307,0,865,58297,0.9854546066017589,1.0,0.2619453924914676,0.4151453684922245,66.83334350585938,0.3,nyc
cms_minhash,kg6x-kv5b.csv,10 REMOVALS,medium,1172,0,0,58297,1.0,1.0,1.0,1.0,1.5288896560668945,0.3,nyc
cms_minhash_lsh,kg6x-kv5b.csv,10 REMOVALS,medium,1172,0,0,58297,1.0,1.0,1.0,1.0,0.032448768615722656,0.3,nyc
cms,naib-xtez.csv,a40_taking_property_without,medium,1177,0,0,58292,1.0,1.0,1.0,1.0,717.734046459198,0.3,nyc
cms_sampling,naib-xtez.csv,a40_taking_property_without,medium,1175,0,2,58292,0.9999663690326053,1.0,0.9983007646559049,0.9991496598639457,356.39080905914307,0.3,nyc
cms_earlystopping,naib-xtez.csv,a40_taking_property_without,medium,0,0,1177,58292,0.9802081756881736,0.0,0.0,0.0,35.320369720458984,0.3,nyc
cms_minhash,naib-xtez.csv,a40_taking_property_without,medium,1176,0,1,58292,0.9999831845163026,1.0,0.9991503823279524,0.9995750106247344,1.347015619277954,0.3,nyc
