cms,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,880,0,0,58589,1.0,1.0,1.0,1.0,705.2661106586456,0.9,nyc
cms_sampling,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,880,21,0,58568,0.9996468748423548,0.97669256381798,1.0,0.9882088714205502,350.2300250530243,0.9,nyc
cms_earlystopping,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,4,0,876,58589,0.9852696362810877,1.0,0.004545454545454545,0.009049773755656108,35.55438590049744,0.9,nyc
cms_minhash,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,880,32,0,58557,0.9994619045216836,0.9649122807017544,1.0,0.9821428571428572,1.3911640644073486,0.9,nyc
cms_minhash_lsh,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,880,32,0,58557,0.9994619045216836,0.9649122807017544,1.0,0.9821428571428572,0.020769357681274414,0.9,nyc
cms,2ps2-dsjr.csv,_05_principal,medium,468,1,0,59000,0.9999831845163026,0.997867803837953,1.0,0.9989327641408752,703.0281896591187,0.9,nyc
cms_sampling,2ps2-dsjr.csv,_05_principal,medium,463,0,5,59001,0.9999159225815131,1.0,0.9893162393162394,0.9946294307196563,347.7174987792969,0.9,nyc
cms_earlystopping,2ps2-dsjr.csv,_05_principal,medium,122,1,346,59000,0.9941650271570062,0.991869918699187,0.2606837606837607,0.41285956006768193,65.55707502365112,0.9,nyc
cms_minhash,2ps2-dsjr.csv,_05_principal,medium,465,1,3,59000,0.9999327380652104,0.9978540772532188,0.9935897435897436,0.9957173447537474,1.3264029026031494,0.9,nyc
cms_minhash_lsh,2ps2-dsjr.csv,_05_principal,medium,465,1,3,59000,0.9999327380652104,0.9978540772532188,0.9935897435897436,0.9957173447537474,0.030699729919433594,0.9,nyc
cms,9cvd-uyw6.csv,ELL PRINCIPAL,medium,149,0,0,59320,1.0,1.0,1.0,1.0,710.2305269241333,0.9,nyc
cms_sampling,9cvd-uyw6.csv,ELL PRINCIPAL,medium,149,108,0,59212,0.998183927760682,0.5797665369649806,1.0,0.7339901477832512,351.65428018569946,0.9,nyc
cms_earlystopping,9cvd-uyw6.csv,ELL PRINCIPAL,medium,149,0,0,59320,1.0,1.0,1.0,1.0,60.95410943031311,0.9,nyc
cms_minhash,9cvd-uyw6.csv,ELL PRINCIPAL,medium,147,118,2,59202,0.9979821419563134,0.5547169811320755,0.9865771812080537,0.7101449275362319,1.4270906448364258,0.9,nyc
cms_minhash_lsh,9cvd-uyw6.csv,ELL PRINCIPAL,medium,147,118,2,59202,0.9979821419563134,0.5547169811320755,0.9865771812080537,0.7101449275362319,0.021322250366210938,0.9,nyc
cms,kcey-vehy.csv,qsurveyzone_home,high,2,0,0,59467,1.0,1.0,1.0,1.0,703.1415348052979,0.9,nyc
cms_sampling,kcey-vehy.csv,qsurveyzone_home,high,2,0,0,59467,1.0,1.0,1.0,1.0,349.9981231689453,0.9,nyc
cms_earlystopping,kcey-vehy.csv,qsurveyzone_home,high,2,0,0,59467,1.0,1.0,1.0,1.0,35.075711250305176,0.9,nyc
cms_minhash,kcey-vehy.csv,qsurveyzone_home,high,2,0,0,59467,1.0,1.0,1.0,1.0,1.2664737701416016,0.9,nyc
cms_minhash_lsh,kcey-vehy.csv,qsurveyzone_home,high,2,0,0,59467,1.0,1.0,1.0,1.0,0.0002644062042236328,0.9,nyc
cms,g3xg-qtbc.csv,approx_date_closed,high,1,0,0,59468,1.0,1.0,1.0,1.0,705.7281987667084,0.9,nyc
cms_sampling,g3xg-qtbc.csv,approx_date_closed,high,1,0,0,59468,1.0,1.0,1.0,1.0,347.9430832862854,0.9,nyc
cms_earlystopping,g3xg-qtbc.csv,approx_date_closed,high,1,0,0,59468,1.0,1.0,1.0,1.0,35.539586305618286,0.9,nyc
cms_minhash,g3xg-qtbc.csv,approx_date_closed,high,1,0,0,59468,1.0,1.0,1.0,1.0,1.242133617401123,0.9,nyc
cms_minhash_lsh,g3xg-qtbc.csv,approx_date_closed,high,1,0,0,59468,1.0,1.0,1.0,1.0,0.00017595291137695312,0.9,nyc
cms,kg6x-kv5b.csv,10 REMOVALS,medium,622,0,0,58847,1.0,1.0,1.0,1.0,704.6862998008728,0.9,nyc
cms_sampling,kg6x-kv5b.csv,10 REMOVALS,medium,621,0,1,58847,0.9999831845163026,1.0,0.9983922829581994,0.999195494770716,349.8975501060486,0.9,nyc
cms_earlystopping,kg6x-kv5b.csv,10 REMOVALS,medium,152,0,470,58847,0.9920967226622274,1.0,0.24437299035369775,0.39276485788113696,65.29422163963318,0.9,nyc
cms_minhash,kg6x-kv5b.csv,10 REMOVALS,medium,622,4,0,58843,0.9999327380652104,0.9936102236421726,1.0,0.9967948717948718,1.464099407196045,0.9,nyc
cms_minhash_lsh,kg6x-kv5b.csv,10 REMOVALS,medium,622,4,0,58843,0.9999327380652104,0.9936102236421726,1.0,0.9967948717948718,0.01504969596862793,0.9,nyc
cms,naib-xtez.csv,a40_taking_property_without,medium,457,0,0,59012,1.0,1.0,1.0,1.0,705.8335926532745,0.9,nyc
cms_sampling,naib-xtez.csv,a40_taking_property_without,medium,451,0,6,59012,0.9998991070978157,1.0,0.986870897155361,0.9933920704845814,350.5638210773468,0.9,nyc
cms_earlystopping,naib-xtez.csv,a40_taking_property_without,medium,0,0,457,59012,0.9923153239502934,0.0,0.0,0.0,34.703344106674194,0.9,nyc
cms_minhash,naib-xtez.csv,a40_taking_property_without,medium,457,1,0,59011,0.9999831845163026,0.9978165938864629,1.0,0.9989071038251366,1.3219294548034668,0.9,nyc
cms_minhash_lsh,naib-xtez.csv,a40_taking_property_without,medium,457,1,0,59011,0.9999831845163026,0.9978165938864629,1.0,0.9989071038251366,0.01222681999206543,0.9,nyc
cms,t5qg-w9sq.csv,B31 Scholastic Dishonesty R,medium,617,0,0,58852,1.0,1.0,1.0,1.0,713.1101403236389,0.9,nyc
