method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,minhash_creation_time,threshold,dataset,width,depth,candidates
cms_minhash_lsh,uu87-uz8m.csv,asc_contact_perp,high,70,0,0,59388,1.0,1.0,1.0,1.0,28.460127353668213,0.0010180473327636719,0.7,chembl_2000_5,2000,5,525
cms_minhash_lsh,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59457,1.0,1.0,1.0,1.0,0.296252965927124,0.001398324966430664,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,9cvd-uyw6.csv,ELL PRINCIPAL,medium,988,0,0,58470,1.0,1.0,1.0,1.0,56.09624528884888,0.0011563301086425781,0.7,chembl_2000_5,2000,5,1077
cms_minhash_lsh,64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,970,0,0,58488,1.0,1.0,1.0,1.0,56.730947494506836,0.0009431838989257812,0.7,chembl_2000_5,2000,5,1084
cms_minhash_lsh,r5p4-2qap.csv,18 PRINCIPAL,medium,980,0,0,58478,1.0,1.0,1.0,1.0,56.94116520881653,0.0012202262878417969,0.7,chembl_2000_5,2000,5,1079
cms_minhash_lsh,268n-a7em.csv,local,high,1,0,0,59457,1.0,1.0,1.0,1.0,24.039015293121338,0.0037374496459960938,0.7,chembl_2000_5,2000,5,84
cms_minhash_lsh,t5qg-w9sq.csv,B31 Scholastic Dishonesty R,medium,652,0,0,58806,1.0,1.0,1.0,1.0,61.43596816062927,0.0006744861602783203,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,i6ky-n2wd.csv,_2_superintendent,medium,501,0,0,58957,1.0,1.0,1.0,1.0,61.742676973342896,0.0007996559143066406,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,naib-xtez.csv,a40_taking_property_without,medium,501,0,0,58957,1.0,1.0,1.0,1.0,61.11496043205261,0.0006864070892333984,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,2ps2-dsjr.csv,_05_principal,medium,502,0,0,58956,1.0,1.0,1.0,1.0,61.61091709136963,0.0008399486541748047,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,disc.csv,A52 Group Violence S,medium,652,0,0,58806,1.0,1.0,1.0,1.0,61.30674719810486,0.0006732940673828125,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,disc.csv,A37 Intimidating and Bullying Behavior  S,medium,652,0,0,58806,1.0,1.0,1.0,1.0,60.86826491355896,0.0006825923919677734,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,disc.csv,A29 Gang Related Behavior R,medium,652,0,0,58806,1.0,1.0,1.0,1.0,61.269617319107056,0.0007040500640869141,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,naib-xtez.csv,a59_using_weapon_other_than,medium,501,0,0,58957,1.0,1.0,1.0,1.0,60.5982506275177,0.0006430149078369141,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,kg6x-kv5b.csv,10 REMOVALS,medium,652,0,0,58806,1.0,1.0,1.0,1.0,60.06938624382019,0.0008921623229980469,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,45nu-yrf2.csv,6 EXPULSIONS,medium,652,0,0,58806,1.0,1.0,1.0,1.0,62.119771003723145,0.0048427581787109375,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,8nqg-ia7v.csv,flag_mc,high,24,0,0,59434,1.0,1.0,1.0,1.0,62.16271471977234,0.0009441375732421875,0.7,chembl_2000_5,2000,5,360
cms_minhash_lsh,jpcp-ic7c.csv,qworktravelcode06,high,41,0,0,59417,1.0,1.0,1.0,1.0,76.70914936065674,0.001115560531616211,0.7,chembl_2000_5,2000,5,502
cms_minhash_lsh,ijzq-5wy8.csv,modes_used_june_bus,medium,638,0,0,58820,1.0,1.0,1.0,1.0,94.58576679229736,0.004776954650878906,0.7,chembl_2000_5,2000,5,2325
cms_minhash_lsh,x5tk-fa54.csv,year_5_estimate,high,3,0,0,59455,1.0,1.0,1.0,1.0,110.90478610992432,0.006767988204956055,0.7,chembl_2000_5,2000,5,1763
cms_minhash_lsh,yr5p-wjer.csv,stadium_closed_gross_floor,low,1132,0,0,58326,1.0,1.0,1.0,1.0,47.96585536003113,0.0003769397735595703,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,wcm8-aq5w.csv,propane_use_kbtu,low,1132,0,0,58326,1.0,1.0,1.0,1.0,49.19067192077637,0.0004105567932128906,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,4tys-3tzj.csv,multifamily_housing_number,low,1132,0,0,58326,1.0,1.0,1.0,1.0,48.885071992874146,0.0004849433898925781,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,utpj-74fz.csv,bank_branch_number_of,low,1132,0,0,58326,1.0,1.0,1.0,1.0,47.53346610069275,0.0004482269287109375,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,yr5p-wjer.csv,worship_facility_gross_floor,low,1132,0,0,58326,1.0,1.0,1.0,1.0,47.85484528541565,0.0004162788391113281,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,nbun-wekj.csv,municipally_supplied_potable_1,low,1134,1,0,58323,0.9999831814053618,0.9991189427312775,1.0,0.999559277214632,48.23741340637207,0.0006058216094970703,0.7,chembl_2000_5,2000,5,1278
cms_minhash_lsh,utpj-74fz.csv,retail_store_number_of_open,low,1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,48.83598589897156,0.0004947185516357422,0.7,chembl_2000_5,2000,5,1294
cms_minhash_lsh,utpj-74fz.csv,percent_of_electricity_that,low,1210,0,0,58248,1.0,1.0,1.0,1.0,82.11712002754211,0.0021991729736328125,0.7,chembl_2000_5,2000,5,2328
cms_minhash_lsh,f33j-ecpr.csv,q21_r1_c2,low,1368,0,0,58090,1.0,1.0,1.0,1.0,83.72483921051025,0.0004074573516845703,0.7,chembl_2000_5,2000,5,2373
cms_minhash_lsh,m8p6-tp4b.csv,yrb_rng,low,1210,0,0,58248,1.0,1.0,1.0,1.0,85.30971169471741,0.000423431396484375,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,wa2y-rh4b.csv,noncity_yr1_plan,low,1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,84.50381064414978,0.0008111000061035156,0.7,chembl_2000_5,2000,5,2397
cms_minhash_lsh,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,1210,0,0,58248,1.0,1.0,1.0,1.0,84.00186038017273,0.0004413127899169922,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,njjd-3gve.csv,q20_r7_c4,low,1210,0,0,58248,1.0,1.0,1.0,1.0,84.3493583202362,0.0004076957702636719,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,njjd-3gve.csv,q21_r4_c2,low,1210,0,0,58248,1.0,1.0,1.0,1.0,85.22773170471191,0.0003731250762939453,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,wcm8-aq5w.csv,percent_of_electricity_that,low,1210,0,0,58248,1.0,1.0,1.0,1.0,86.50073409080505,0.0017533302307128906,0.7,chembl_2000_5,2000,5,2423
