method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,minhash_creation_time,threshold,dataset,width,depth,candidates
cms_minhash_lsh,uu87-uz8m.csv,asc_contact_perp,high,70,0,0,59388,1.0,1.0,1.0,1.0,14.790440320968628,0.000720977783203125,0.7,chembl_2000_5,2000,5,525
cms_minhash_lsh,t5qg-w9sq.csv,B31 Scholastic Dishonesty R,medium,652,0,0,58806,1.0,1.0,1.0,1.0,15.483126640319824,0.0006361007690429688,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,naib-xtez.csv,a40_taking_property_without,medium,501,0,0,58957,1.0,1.0,1.0,1.0,15.755093097686768,0.0006067752838134766,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,2ps2-dsjr.csv,_05_principal,medium,502,0,0,58956,1.0,1.0,1.0,1.0,15.339365243911743,0.0007770061492919922,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,i6ky-n2wd.csv,_2_superintendent,medium,501,0,0,58957,1.0,1.0,1.0,1.0,16.567991495132446,0.0007295608520507812,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,r5p4-2qap.csv,18 PRINCIPAL,medium,980,0,0,58478,1.0,1.0,1.0,1.0,17.41759753227234,0.000820159912109375,0.7,chembl_2000_5,2000,5,1079
cms_minhash_lsh,disc.csv,A52 Group Violence S,medium,652,0,0,58806,1.0,1.0,1.0,1.0,24.362266778945923,0.0006334781646728516,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,disc.csv,A37 Intimidating and Bullying Behavior  S,medium,652,0,0,58806,1.0,1.0,1.0,1.0,30.41803812980652,0.0006155967712402344,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,disc.csv,A29 Gang Related Behavior R,medium,652,0,0,58806,1.0,1.0,1.0,1.0,39.365309953689575,0.0006995201110839844,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,naib-xtez.csv,a59_using_weapon_other_than,medium,501,0,0,58957,1.0,1.0,1.0,1.0,41.23613429069519,0.0004527568817138672,0.7,chembl_2000_5,2000,5,1179
cms_minhash_lsh,kg6x-kv5b.csv,10 REMOVALS,medium,652,0,0,58806,1.0,1.0,1.0,1.0,41.66235899925232,0.0008282661437988281,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,45nu-yrf2.csv,6 EXPULSIONS,medium,652,0,0,58806,1.0,1.0,1.0,1.0,47.44795846939087,0.0007560253143310547,0.7,chembl_2000_5,2000,5,1177
cms_minhash_lsh,ijzq-5wy8.csv,modes_used_june_bus,medium,638,0,0,58820,1.0,1.0,1.0,1.0,65.76202464103699,0.00046753883361816406,0.7,chembl_2000_5,2000,5,2325
cms_minhash_lsh,x5tk-fa54.csv,year_5_estimate,high,3,0,0,59455,1.0,1.0,1.0,1.0,76.4312071800232,0.0019159317016601562,0.7,chembl_2000_5,2000,5,1763
cms_minhash_lsh,yr5p-wjer.csv,stadium_closed_gross_floor,low,1132,0,0,58326,1.0,1.0,1.0,1.0,47.685078620910645,0.0004000663757324219,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,wcm8-aq5w.csv,propane_use_kbtu,low,1132,0,0,58326,1.0,1.0,1.0,1.0,48.7811815738678,0.0028715133666992188,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,utpj-74fz.csv,bank_branch_number_of,low,1132,0,0,58326,1.0,1.0,1.0,1.0,50.16980218887329,0.00042510032653808594,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,4tys-3tzj.csv,multifamily_housing_number,low,1132,0,0,58326,1.0,1.0,1.0,1.0,48.91199445724487,0.0004718303680419922,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,yr5p-wjer.csv,worship_facility_gross_floor,low,1132,0,0,58326,1.0,1.0,1.0,1.0,47.97490954399109,0.00039887428283691406,0.7,chembl_2000_5,2000,5,1282
cms_minhash_lsh,nbun-wekj.csv,municipally_supplied_potable_1,low,1134,1,0,58323,0.9999831814053618,0.9991189427312775,1.0,0.999559277214632,48.36237144470215,0.0006146430969238281,0.7,chembl_2000_5,2000,5,1278
cms_minhash_lsh,utpj-74fz.csv,retail_store_number_of_open,low,1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,49.06307530403137,0.001917123794555664,0.7,chembl_2000_5,2000,5,1294
cms_minhash_lsh,utpj-74fz.csv,percent_of_electricity_that,low,1210,0,0,58248,1.0,1.0,1.0,1.0,81.77603530883789,0.0004410743713378906,0.7,chembl_2000_5,2000,5,2328
cms_minhash_lsh,f33j-ecpr.csv,q21_r1_c2,low,1368,0,0,58090,1.0,1.0,1.0,1.0,83.4790735244751,0.0004143714904785156,0.7,chembl_2000_5,2000,5,2373
cms_minhash_lsh,wa2y-rh4b.csv,noncity_yr1_plan,low,1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,83.61438798904419,0.0008313655853271484,0.7,chembl_2000_5,2000,5,2397
cms_minhash_lsh,m8p6-tp4b.csv,yrb_rng,low,1210,0,0,58248,1.0,1.0,1.0,1.0,84.24425196647644,0.0004432201385498047,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,1210,0,0,58248,1.0,1.0,1.0,1.0,83.99518942832947,0.00045943260192871094,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,njjd-3gve.csv,q20_r7_c4,low,1210,0,0,58248,1.0,1.0,1.0,1.0,83.72843980789185,0.0003917217254638672,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,njjd-3gve.csv,q21_r4_c2,low,1210,0,0,58248,1.0,1.0,1.0,1.0,85.48676776885986,0.0003936290740966797,0.7,chembl_2000_5,2000,5,2399
cms_minhash_lsh,wcm8-aq5w.csv,percent_of_electricity_that,low,1210,0,0,58248,1.0,1.0,1.0,1.0,86.12546730041504,0.0005190372467041016,0.7,chembl_2000_5,2000,5,2423
